Name,SMILES,Lmax
5788,COc1ccc2c(c1)cc1c(n2)nc(cc1)c1ccc(cc1)[N+](=O)[O-],351.7
5789,O=c1[nH]c2nc3ccccc3nc2c(=O)[nH]1,330.7
5790,Cn1c2nccnc2c(=O)n(c1=O)C,310.8
5791,CCOC(=O)c1cc2cc(cn2cc1c1ccc(cc1)Cl)C(=O)c1ccccc1,336.6
5792,C#Cc1ccc2c(c1)C(=O)c1c2ccc(c1)C#C,365.3
5793,Cc1nc(c2n1ccc(c2)c1nnc(o1)COc1ccc(cc1)Cl)Cl,357.8
5794,O=C(Nc1ccccc1Cl)Nc1ccc(cc1)Oc1ncnc2c1n(C)cc2,253.1
5795,OS(=O)(=O)c1ccc2c(c1)ccc1c2nn(n1)c1ccc(cc1)c1nc(c([nH]1)c1ccccc1)c1ccccc1,328.4
5796,Nc1ccc(cc1)Nc1nc(nc(n1)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,270.9
5797,S=c1n(c2ccccc2)c(cn1c1ccccc1)P(c1ccccc1)c1ccccc1,277.1
5798,Cc1nc(c2n1ccc(c2)c1nnc(o1)c1ccccc1F)Cl,358.3
5799,Oc1cc(O)c2c(c1)oc1c(c2=O)cc(c(c1)O)O,294.4
5800,ClCC=C(c1cccc(c1)C(F)(F)F)c1cccc(c1)C(F)(F)F,248.1
5801,OC(=O)CN(c1ccc(cc1OCCOc1cc(C)ccc1N(CC(=O)O)CC(=O)O)c1[nH]c2c(c1)ccc(c2)C(=O)O)CC(=O)O,293.9
5802,CCN1c2ccc3c(c2C(C1=CC1=C([O-])C(=CC2=[N+](CC)c4c(C2(C)C)c2ccccc2cc4)C1=O)(C)C)cccc3,519.1
5803,COc1ccccc1c1ccc(cc1)C=Cc1ccc(cc1)c1ccccc1[N+](=O)[O-],319.4
5804,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)n1ccc2c1nc(nc2c1ccccc1)c1ccccc1,301.0
5805,Brc1ccc2n(c1)c(Cc1ccccc1)c(n2)c1cc(Br)ccc1O,301.8
5806,COC(=O)C1=CO[C@H]([C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c1[nH]c1c2cccc1)C,268.0
5807,Clc1ccc(cc1)c1cn2nc(cc2c(=O)[nH]1)c1ccccc1,290.5
5808,Cc1ccccc1c1ccc(nc1)c1ccc2c(n1)cccc2,291.8
5809,Fc1cccc(c1)c1ccc(c2c1[nH]cc2)c1cccc(c1)F,286.6
5810,c1csc(c1)c1sccc1c1sccc1c1cccs1,292.1
5811,CN(c1ccc(cc1)C1CC(=NN1c1ccccc1)c1ccc2c(c1)C1(c3c2cccc3)c2ccccc2c2c1cccc2)C,339.7
5812,COC(=O)c1c(c2nc(C#N)c(nc2c2ccccc2)C#N)n2c(c1C(=O)OC)cccc2,347.6
5813,OCC1OC(C(C1O)O)n1ccc2c1ncnc2N,254.0
5814,c1ccc(cc1)N(c1ccc(cc1)c1cccc2c1nccc2)c1ccc(cc1)c1cccc2c1nccc2,320.5
5815,CCOC(=O)c1c(N=S=O)c(c2c1ccccc2)C(=O)OCC,426.1
5816,CCOC(=O)c1c(N)sc2c1c1ccccc1C2=Cc1ccc(cc1)N(C)C,389.0
5817,COc1ccccc1c1oc2ccccc2c(=S)c1O,377.8
5818,CC(=O)NN=C(c1c(O)cc(oc1=O)C)C,259.7
5819,Cc1nn2c(N=Nc3ccccc3)c(nc2c2c1nn(c2c1ccccc1)c1ccccc1)C,428.2
5820,C=CC1CCCc2c(N1S(=O)(=O)c1ccc(cc1)C)cccc2,239.8
5821,CC1=NC(=Cc2ccccc2)C(=O)N1Cc1ccccc1,313.5
5822,c1csc(c1)c1sc(c2c1cc1ccccc1c2)c1cccc2c1cccc2,466.9
5823,c1cc2cccc3c2c(c1)C=C3,379.2
5824,Cc1ccc(cc1)N=Nc1ccc(c(c1)C=Nc1ccc(cc1)C(=O)O)O,428.0
5825,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(c2nccs2)c(=O)[nH]c1=O,279.2
5826,CCCOc1cc(nc(c1)c1ccccn1)c1ccccn1,263.2
5827,CCOc1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,427.9
5828,COc1ccc2c(c1)cc1c(n2)nc2c(c1)C(=O)CC(C2)(C)C,356.3
5829,C1CN2CCCc3c2c(C1)ccc3,273.9
5830,CCOC(=O)C1=C(NC(=O)C1=Cc1ccccc1)c1ccc(cc1)c1ccccc1,352.0
5831,COC(=O)C=C1SC2=NC3=C(C(N2C1)c1ccc(cc1)C)CCC3=Cc1ccc(cc1)C,294.0
5832,OCCCc1cc2ccsc2c(=O)o1,277.5
5833,C#CCOC(=O)[C@@H](NC1=C(Br)C(=O)O[C@@H]1OC1CC2C(C1(C)CC2)(C)C)Cc1ccccc1,233.6
5834,COC(=O)C(Cc1ccccc1)CCC(=O)OC,235.5
5835,Clc1ccc(cc1)C1=NN(C(C1)c1ccco1)c1cccc(c1)S(=O)(=O)c1cccc(c1)N1N=C(CC1c1ccco1)c1ccc(cc1)Cl,319.2
5836,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cccc1,857.2
5837,Oc1c(O)cccc1O,242.1
5838,C1OCCOCCOCCOCCOc2c(OC1)cc(cc2)C(Cc1ccnc2c1cccc2)Cc1ccnc2c1cccc2,285.1
5839,Cc1nn2c(N=Nc3cccc(c3)[N+](=O)[O-])c(nc2c2c1nn(c2c1ccccc1)c1ccccc1)C,427.9
5840,CCOC(=O)C1=C(NC(=O)C1=Cc1ccc(cc1)N(C)C)c1ccc(cc1)c1ccccc1,362.4
5841,CC1=NC(=Cc2ccc(cc2)[N+](=O)[O-])C(=O)N1C,335.6
5842,Brc1ncnc2c1[nH]cn2,266.1
5843,Oc1ccc(c2c1C(=O)c1c(C2=O)c(F)c(c(c1F)F)F)O,391.6
5844,COc1ccc(cc1)C=NCCN=Cc1ccc(cc1)OC,259.8
5845,CCC(C(=O)Cc1ccccc1)C,269.7
5846,CCN=C(c1ccc(cc1)c1ccc(o1)c1ccc(cc1)C(=NCC)N)N,325.1
5847,CN(c1ccc2c(c1)ccc(c2)C(=O)C)C,312.3
5848,COc1ccc(cc1)CNS(=O)(=O)c1ccc(s1)S(=O)(=O)N,266.3
5849,c1ccc2c(c1)csc2,318.5
5850,O=c1[nH]c(c2c1c([nH]c2=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)C)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)C,424.9
5851,C(Cn1c2ccc(cc2c2c1cccc2)c1sc(c2c1cc1ccccc1c2)c1cccs1)CC,477.9
5852,CN(c1ccncc1)C,246.8
5853,CCOC(=O)C=Cc1ccc(cc1)N(C)C,293.0
5854,O=Cc1cc(C#Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)cc(c1N)Br,325.8
5855,NCCC(=O)N1Cc2ccccc2c2c(c3c1cccc3)n(nn2)c1cc2ccc(cc2oc1=O)O,281.0
5856,OCCNc1ccc2c3c1cccc3c(=O)n(c2=O)CC(C)C,345.0
5857,Clc1ccc(cc1)[N+](=Cc1ccc2c(c1)Sc1c(N2C)cccc1)[O-],335.7
5858,OCc1nc2c(Br)cc(cc2cc1O)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,327.4
5859,COc1ccc(cc1)[C@@H]1Sc2ccccc2N(C(=O)[C@@H]1OC(=O)C)CCN(C)C,257.0
5860,O=S1(=O)c2ccc(cc2c2c1ccc(c2)n1c2ccccc2c2c1cccc2)n1c2ccccc2c2c1cccc2,292.2
5861,Cn1c(N)nc2c1cc(cn2)c1ccccc1,267.5
5862,c1ccc(cc1)c1cccs1,261.7
5863,CCOC(=O)c1cc2cc(cn2cc1c1ccccc1)C(=O)C,336.7
5864,OC(=O)C(NC1=CC(=O)C(=C(C1=O)C)C)Cc1ccccc1,412.6
5865,CCn1c2ccccc2c2c1ccc(c2)C=Cc1ccc2c(n1)cccc2,331.0
5866,CS(=O)(=O)c1ccc(cc1)C#Cc1ccccc1,280.0
5867,Clc1cccc(c1)C=c1oc(=Cc2ccc(cc2)N(C)C)c2c1cccc2,373.5
5868,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(cn1)C=C(C(=O)O)C#N,363.9
5869,C(=O)N1C2C1CN(C2)CC=C(c1ccccc1)c1ccccc1,246.5
5870,Brc1cc(c(c2c1C(=O)c1ccccc1C2=O)N)S(=O)(=O)O,390.8
5871,CCN(c1ccc2c(c1)oc(=O)c(c2)C=CC(=O)c1c(O)c2ccccc2n(c1=O)C)CC,369.4
5872,Oc1ccc2c(c1CN1CCOCCOCCOCCOCC1)cccc2,300.1
5873,Cc1ccc2c(c1)c(c1cnc3c(c1)cccc3)c1c(c2c2cnc3c(c2)cccc3)cccc1,372.6
5874,Oc1ccc(cc1C=Nc1ccccc1O)N=Nc1ccc(cc1)OC(F)(F)F,427.8
5875,OCCOCCNC(=O)C(=CC=CC=Cc1ccc(cc1)N(CCO)CCO)C#N,323.1
5876,COc1ccc(cc1)C=Cc1ccc(c(c1)C=NCCN(C)C)O,311.8
5877,Oc1ccc(cc1C=Nc1ccccc1S)N=Nc1ccc(cc1)OC(F)(F)F,427.6
5878,N#CC1=C(N)Oc2c(C1c1ccc(cc1)Cl)cc(c1c2cccc1)OC,300.2
5879,Cc1c2ccccc2cc2c1cccc2,363.4
5880,CC(=CCc1c(oc2c(c1=O)c(O)cc(c2[C@H]1C=C(C)C[C@H]([C@@H]1C(=O)c1ccc(cc1O)O)c1ccc(cc1O)O)O)c1ccc(cc1O)O)C,281.1
5881,CCN1CCN(c2c1cc1oc(=O)c(cc1c2)c1nc2c([nH]1)cccc2)CC,359.7
5882,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,300.2
5883,COC(=O)Cc1cccc(c1)C12OCC(C2(OO1)C(C)(C)C)(C)C,260.9
5884,O=c1[nH]c2nc3c(n2c(c1N=Nc1ccccc1[N+](=O)[O-])N)cccc3,427.2
5885,COC(=O)c1cc(n2c1c1ccccc1cn2)C(=O)OC,307.0
5886,Clc1ccc(cc1)n1cccc1,253.7
5887,c1cc2c(s1)sc1c2ccs1,252.4
5888,COc1cc(ccc1OC)c1nc2n(c1CO)cccn2,301.2
5889,O=Cc1cccc(c1)O,305.1
5890,ClC(c1ccccc1)C(=O)C,270.6
5891,COc1ccc(cc1)c1cc(n(n1)Cc1ccc(cc1)C(C)(C)C)c1nnc(o1)c1ccccc1,276.7
5892,CCN(c1ccc(cc1)C(=O)NC(C)C)CC,271.1
5893,CCn1c2nc(nc(=O)c2[n+](c2c1cccc2)[O-])c1ccccc1,466.1
5894,Cc1cc2sc(nc2cc1C)N=Nc1c2ccccc2n(c1C)C,426.7
5895,Cc1cc2cccnc2c2c1cccn2,287.8
5896,COc1ccc(cc1)c1c(C#N)c(N)nc(c1C#N)N,275.2
5897,Cc1cc(C)c(c(c1)C)C#Cc1c2cccc3c2c(c2=C(c4c(c12)cccc4)c1ccccc1)ccc3,470.2
5898,COC(=O)c1cc(c2n1nc(cc2)c1ccc(cc1)Cl)C(=O)OC,318.1
5899,C(Cn1c2ccc(cc2c2c1ccc(c2)C#Cc1ccccc1)C#Cc1ccccc1)CC,303.9
5900,N1CCN(CC1)c1ncccn1,278.9
5901,COc1ccc(cc1)n1cccc1,254.1
5902,OCC(Cn1ccc(=CC=C2C(=O)c3c(C2=O)cccc3)cc1)O,363.0
5903,OCC(N=Cc1ccc(cc1)N(C)C)(CO)CO,280.9
5904,c1ccc(cc1)c1ccc(cc1)C=Nc1ccc2c(c1)cccc2,313.9
5905,N#Cc1c(N)nc(c(c1c1ccc(cc1)Cl)C#N)N,267.0
5906,C1CCN(CC1)c1ccc(c2c1nsn2)C=Cc1ccncc1,375.1
5907,O=C1c2cc3ccc4c5c3c(c2C(=O)N1C(C)(C)C)ccc5ccc4,356.5
5908,OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)NCc1cnc2c(n1)c(=O)nc([nH]2)N,314.4
5909,CN(c1ccccc1)c1ccc(cc1)C=Cc1cc(=O)oc2c1ccc(c2)C,320.3
5910,C(=O)N1C2C1CN(C2)CC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl,252.8
5911,CN(c1ccccc1)c1ccc(cc1)c1cc2cccc3c2c(n1)c1cccc2c1c3nc(c2)c1ccc(cc1)N(c1ccccc1)C,387.9
5912,Cn1c2ccc(cc2c2c1cccc2)C=C(c1ccc(s1)C=C1SC(=S)N(C1=O)CC(=O)O)C#N,384.6
5913,C(Cn1c(=O)c2ccc3c4c2c(c1=O)ccc4c1c2c3ccc3c2c(cc1c1ccc(cc1)C(C)C)c(=O)n(c3=O)CC(C)CC)CC,450.6
5914,BrCCOc1ccc(cc1)N=Nc1ccc(c(c1)Cl)F,426.7
5915,CN(c1ccc(cc1)C#Cc1ccc(cc1)c1c(F)c(F)c(c(c1F)F)c1ccc(cc1)C#Cc1ccc(cc1)N(C)C)C,309.2
5916,Clc1ccc(cc1)C=C1N=C(N(C1=O)Cc1ccccc1)c1ccccc1,332.4
5917,c1cnc2c(c1)c1ncccc1c1c2nccn1,319.6
5918,Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,357.4
5919,c1csc(c1)c1sc(c(c1c1cccs1)c1cccs1)c1cccs1,323.5
5920,OC(=O)c1ccc2c(c1)cc1c(c2)cccc1,360.2
5921,COc1ccc(cc1)Cn1ccc2c1c1[nH]c(=O)c(cc1CC2)S(=O)(=O)c1ccccc1,341.9
5922,Oc1cccc(c1)C(=O)O,264.7
5923,CC(=O)Nc1ccc(cc1)O,259.7
5924,COC(=O)C1(O)[C@H](OC(=O)C)[C@]2(CC)C=CCN3[C@@H]2[C@@]2([C@H]1N(C)c1c2ccc(c1)OC)CC3,269.5
5925,CCn1c2ccc(cc2c2c1ccc(c2)C#Cc1ccccc1)C#Cc1ccccc1,301.2
5926,CCN1C(=S)N(CC)C(=O)C(=C2C(=CC=C3N(C)c4c(C3(C)C)cccc4)c3c(C2=CC=C2N(C)c4c(C2(C)C)cccc4)cccc3)C1=O,556.8
5927,C1=C(I)c2cc(C)ccc2S(=O)(=O)N1C,295.3
5928,CCN(c1cc(=O)[nH]c(n1)c1ccccc1)c1ccccc1,289.8
5929,Clc1ccc(c(c1)Cl)C(=O)Nc1ccc(cc1C(=O)O)Oc1ncccn1,287.0
5930,CCOC(=O)c1cc(n2c1cccn2)C(=O)c1ccc(cc1)Cl,323.9
5931,F[B-]1(F)Oc2ccc3c(c2c2[n+]1c1CCc4c(c1c1c2c2ccccc2CC1)cccc4)cccc3,353.8
5932,COc1ccc(cc1)n1c(nc2c1c1ccccc1c1c2cccc1)c1ccc(c2c1cccc2)OC,302.2
5933,Cc1cc2ccsc2c(=O)o1,274.7
5934,OC(=O)Cc1cc(I)c(c(c1)I)Oc1cc(I)c(c(c1)I)O,289.5
5935,ClCCC1C(=O)c2c3c1cccc3c(cc2)[N+](=O)[O-],340.8
5936,COc1ccc2c(c1)sc(n2)N=Nc1c(C)[nH]c2c1cccc2,426.5
5937,O=C1c2ccccc2C(=O)c2c1c(ccc2c1ccccc1)c1ccccc1,369.6
5938,OCc1c(nc2n1cccc2)c1ccc(cc1)[N+](=O)[O-],316.8
5939,Fc1ccc(cc1)c1nc2c(n1c1cc(C)cc(c1)C)c1ccccc1c1c2cccc1,301.1
5940,N#CC(=Cc1ccc(cc1)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)C(=O)O,367.7
5941,Oc1ccc(cc1)C=CC(=O)c1c(O)cc(cc1O)O,303.9
5942,C#CCn1cccc1c1cccs1,260.4
5943,CC(=O)Nc1c(O)cc(cc1[N+](=O)[O-])C(=O)O,321.7
5944,CC(=O)CC(c1ccccc1[N+](=O)[O-])O,319.9
5945,COc1cc(OC)cc(c1)N=Nc1ccc(c(c1)C=Nc1ccccc1O)O,426.4
5946,c1ccc(cc1)n1c2ccc(cc2c2c1cccc2)c1nc2ccccc2c(n1)c1ccc2c(c1)c1ccccc1n2c1ccccc1,306.0
5947,COc1cc(c(cc1C(=Cc1ccc(cc1)c1nnc(o1)C)C#N)OC)C(=Cc1ccc(cc1)c1nnc(o1)C)C#N,330.5
5948,Nc1ccc(cc1)N1CCOCC1,292.4
5949,COc1ccc(cc1)c1ccc(s1)c1cccc(c1)C(F)(F)F,300.1
5950,CCn1c(nc2c1cccc2)c1cc(C)cc(c1O)C(c1ccccc1)c1ccccc1,290.5
5951,CCN(c1ccc(cc1)c1nc2c([nH]1)cc(cc2)C(=O)O)CC,299.1
5952,C(=O)c1ccc(s1)c1sc(c(c1C#N)C#N)c1ccc(s1)C(=O)C,353.1
5953,CCc1nccnc1C(=O)C=Cc1ccc(cc1)Cl,354.2
5954,[C-]#[N+]c1ccc(cc1)c1ccc(cc1)N(C)C,279.4
5955,O=Cc1cc(N=Nc2ccc(cc2)C)ccc1O,426.2
5956,Oc1c(C=Nc2cccc3c2nc(cc3)c2nc3c([nH]2)cccc3)cc(cc1C(C)(C)C)C(C)(C)C,333.6
5957,N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)C,320.1
5958,c1ccc(cc1)n1c(nc2c1cccc2)c1ccccc1,266.4
5959,Cn1ccc2c1c1[nH]c(=O)c(cc1CC2)S(=O)(=O)c1ccccc1,338.9
5960,CN(c1ccc(cc1)C=CC(=O)O)C,291.1
5961,CCn1c2ccccc2c2c1ccc(c2)c1nc(c(n1c1ccc(cc1)F)c1ccccc1)c1ccccc1,294.2
5962,c1ccc2c(c1)ccc1c2c2ccsc2cc1,308.3
5963,Clc1ccc(cc1)N=Nc1c(C)nc2n1nc(C)c1c2c(c2ccccc2)n(n1)c1ccccc1,426.2
5964,O=c1nc2c(c1=O)ncc2,645.0
5965,CC(=O)c1cc2cc3ccccc3nc2nc1C,340.3
5966,CCOc1ccccc1N=Nc1ccc(c(c1)C=Nc1ccccc1S)O,426.1
5967,CC(C1=CC(=CC=Cc2cnccn2)C=C(O1)C(C)(C)C)(C)C,347.2
5968,Cc1cc(C)c(c(c1)C)B(c1c(C)cc(cc1C)C)c1cccs1,272.0
5969,Cn1c(nc(c1c1ccccc1)c1ccccc1)c1ccc(cc1)c1nc2c([nH]1)cccc2,306.7
5970,COc1ccc(cc1)C#Cc1c(OC)c(OC)c(c2c1non2)C#Cc1ccc(cc1)OC,385.0
5971,COC(=O)Cc1cc(=O)oc2c1cc(Cl)c(c2)N,289.4
5972,CCn1c2ccccc2c2c1ccc(c2)C=CC1=[O+][B-](F)(F)Oc2c1c(=O)oc1c2cccc1,359.5
5973,COc1cc(OC)cc(c1)N=Nc1ccc(c(c1)C=Nc1ccccc1S)O,426.0
5974,O1CCN(CC1)c1ccc(cc1)N=Nc1ccc(c(c1)Nc1ccc(cc1)N1CCOCC1)N1CCOCC1,425.9
5975,c1ccc(cc1)c1cc(nc(c1)c1ccccc1)c1ccccc1,266.6
5976,O(CCOc1ccccc1n1cnnn1)CCOc1ccccc1n1cnnn1,249.2
5977,Cc1ccccc1[C@H](C#Cc1ccccc1)O,245.2
5978,COc1ccc(cc1Cl)C1(COC2C(=C1)c1ccccc1C=C2)c1ccc(c(c1)Cl)OC,289.2
5979,O=Cc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(C)C,346.8
5980,COc1ccc(cc1)C(=Cc1ccc(cc1)C=C(c1ccc(cc1)[N+](=O)[O-])C#N)c1ccc(cc1)OC,345.2
5981,CCC1=C(C)C(=O)NC1=Cc1[nH]c(c(c1C)CCC(=O)O)C(c1[nH]c(c(c1CCC(=O)O)C)C=C1NC(=O)C(=C1CC)C)(C)C,332.3
5982,Brc1cncnc1c1ccc(s1)c1cccs1,321.8
5983,CC(N1C(=O)c2c(C1=O)c1ccc3c4c1c(c2)ccc4ccc3)C,356.2
5984,Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccccc1,311.6
5985,COc1ccc2c(c1)c(cn2CC)C(c1cn(c2c1cc(OC)cc2)CC)c1ccc(cc1)n1c2ccccc2c2c1cccc2,288.6
5986,Cc1sc(c(c1)C1=C(C(=O)N(C1=O)Cc1ccccc1)c1c(C)sc2c1cccc2)C,363.7
5987,COc1ccc(cc1)NN=C(C(=O)c1ccccc1)c1nc(C)cc(=O)[nH]1,341.3
5988,Cc1ccc(cc1)Oc1c2C(=O)c3ccccc3c3c2c(c2c1cccc2)oc(=O)c3,353.7
5989,COC(=O)c1n2ncccc2c(c1C(=O)OC)C(=O)OC,310.1
5990,CC(NC(=O)c1ccc(cc1)N(C)C)C,267.4
5991,OCCN(c1ccc(cc1)C(=C(C#N)C#N)C#N)CC,351.2
5992,OCC1OC(C(C1O)O)n1c(C=Cc2ccc(cc2)C(F)(F)F)nc2c1nc(N)[nH]c2=O,315.9
5993,N#Cc1ccc(cc1)c1ccc(cc1)c1nc(c([nH]1)c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,318.8
5994,O=C(Nc1cccc(c1)F)Nc1ccc(cc1)Oc1ncnc2c1n(C)cc2,253.6
5995,COc1ccc(s1)c1ccc(s1)c1sc(c(c1[N+](=O)[O-])[N+](=O)[O-])c1ccc(s1)c1ccc(s1)OC,363.9
5996,Cc1ccc(cc1)C#Cc1c(C#Cc2ccc(cc2)C)c(C#Cc2ccc(cc2)C)c(c(c1C#Cc1ccc(cc1)C)C#Cc1ccc(cc1)C)F,350.5
5997,CC(c1ccc2c(c1)ccc(c2N=Nc1c(cc(cc1[N+](=O)[O-])C(=O)O)[N+](=O)[O-])O)C(=O)O,425.9
5998,COc1cc(N=Nc2ccccc2)cc(c1O)C=Nn1cc(C(=O)c2ccccc2)c(nc1=O)c1ccccc1,425.5
5999,COc1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,425.4
6000,COc1ccccc1c1ccccc1O,254.9
6001,N#CC(=C1C=C(C=Cc2ccc(cc2)N(C)C)OC(=C1)C)C#N,352.1
6002,c1ccc(cc1)C1C=C(C=CC1(C1=CC=CC1)c1ccccc1)c1cscc1,279.1
6003,Oc1ccc2c(c1c1c(O)ccc3c1cccc3)cccc2,290.7
6004,Cc1ccc2c(c1)[nH]c(=S)[nH]2,265.7
6005,C(COc1cc(C)c(cc1C)C=Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])CC,342.8
6006,O(Cc1ccc2c3c1ccc1c3c(cc2)ccc1)Cc1ccc2c3c1ccc1c3c(cc2)ccc1,348.3
6007,O=c1oc(CSc2ccccc2)cc2c1scc2,285.8
6008,[O-][N+](=O)c1cc([N+](=O)[O-])c(c2c1cccc2)O,322.4
6009,CO[Si](CCCSC(=O)c1ccccc1)(OC)OC,276.2
6010,Cc1ccc(cc1)N=Nc1c(C)nc2n1nc(C)c1c2c(c2ccccc2)n(n1)c1ccccc1,425.3
6011,Brc1c2ccccc2c(c2c1cccc2)c1nc(c([nH]1)c1ccccc1)c1ccccc1,379.9
6012,CCOc1ccccc1N=Nc1ccc(c(c1)C=Nc1ccccc1O)O,425.1
6013,O=NN1CCCc2c1c1ncccc1cc2,405.8
6014,Cc1ccc(cc1)c1ccc(cc1)C1CC(=NN1c1ccccc1)c1ccc2c(c1)C1(c3c2cccc3)c2ccccc2c2c1cccc2,335.3
6015,COc1ccc(cc1C=NCCN(C)C)C=Cc1ccncc1,297.1
6016,COc1ccc(cc1)C#Cc1cc2cc(cc3c2c2c1cc(cc2cc3C#Cc1ccc(cc1)OC)C(C)(C)C)C(C)(C)C,353.2
6017,C1(C)c2cc3nc([nH]c3cc2c2c1cc1nc(n(c1c2)Cc1ccccc1)c1ccccc1)c1ccccc1,324.4
6018,COc1ccc2c(c1)c(C1=C(C(=O)N(C1=O)c1ccccc1)c1cc(sc1C)c1ccc(cc1)Br)c(n2C)C,394.6
6019,CCN(c1ccc2c(c1)oc(=NC(=O)Nc1c(C)cccc1C(C)C)c(c2)C#N)CC,329.0
6020,COc1ccc(cc1)C(=C)c1[nH]c2c(c1CCNS(=O)(=O)c1ccccc1[N+](=O)[O-])cccc2,318.3
6021,CCc1c2C=C3C=CC(=N3)C=c3[nH]c(=CC4=NC(=Cc(c1CC)[nH]2)C=C4)c(c3CC)CC,622.6
6022,CN(c1ccc(cc1)C=c1oc(=Cc2ccc(cc2)C(F)(F)F)c2c1cccc2)C,373.0
6023,COc1ccc(cc1OC)c1nc2CCc3c(c2c2c1c1ccc(cc1CC2)Br)ccc(c3)Br,302.4
6024,CC(=CC(=O)c1ccccc1)Nc1ccc2c(c1)ccc(=O)o2,299.9
6025,N#Cc1ccc2c(c1)n(c1ccc3c(c1)c1ccccc1n3CC)c1c2ccc(c1)C#N,311.6
6026,Brc1ccc(c2c1nsn2)C=Cc1ccncc1,366.4
6027,C[Si](c1cc2cc3cc4cc5cc(c(cc5cc4cc3cc2cc1[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)(C)C,513.7
6028,N#CC(c1cccn1C)C#N,203.3
6029,CNc1ccc(cc1)O,280.8
6030,OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(nc1=O)N,251.8
6031,COC(=O)[C@@]1(C[C@]1(O[Si](C(C)(C)C)(C)C)c1ccc(cc1)OC)c1ccc(cc1)Br,246.1
6032,c1ccc2c(c1)C1(c3c2cccc3)c2ccccc2c2c1cccc2,266.8
6033,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)c1cc(ccc1n2c1ccccc1)c1ccc2c(c1)c1ccccc1n2c1ccccc1,292.6
6034,CCCn1c(N=Nc2ccc3c(c2)scn3)ccc1c1cccs1,425.1
6035,COC(=O)Cc1cc(=O)oc2c1ccc(c2F)N,281.8
6036,CN(c1ccc(cc1)C=C(C1=C(C#N)C(=C(C#N)C#N)N(C1=O)Cc1ccccc1)c1cccs1)C,528.9
6037,N#CC(=C(C#N)C#N)c1ccc(n1C)c1ccc(s1)c1cccs1,395.7
6038,OCCn1c(=O)c2ccc(c3c2c(c1=O)ccc3)Oc1ccc(cc1)C#N,325.9
6039,Fc1c2sc3ccccc3[nH]c2c2c(c1F)c(=O)c1c(c2=O)c(O)ccc1O,439.0
6040,Cc1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccc(cc1)C,357.6
6041,COc1ccc(cc1)c1cc2c3n1c1ccccc1sc3cc(c2)c1ccc(o1)C=C(C(=O)O)C#N,358.1
6042,OC(=O)CCc1ccc(cc1)O,245.0
6043,N#Cc1ccc(cc1)NC(=O)c1sc2c(c1Cl)scc2,283.4
6044,COC(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)N([C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C)C,292.6
6045,Cn1ccc(=CN=Nc2ccc(cc2)CC2SC(=S)N(C2=O)c2ccc(cc2)O)c2c1cccc2,425.1
6046,OCC(=O)CCc1ccccc1Cl,250.4
6047,Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,256.0
6048,CC(c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(C)(C)C)c1ccccc1)(C)C,301.4
6049,CCOc1ccc(cc1)N=Nc1ccc(c(c1)C)OCOC(=O)C(=C)C,425.0
6050,C1(C)C2=C(c3c1cccc3)C=CC(C2)(c1cccs1)c1ccc(s1)c1sc(c2c1cccc2)c1cccs1,387.6
6051,c1cc2cccc3c2c(c1)CC3,287.4
6052,OC[C@@]1(O)COC([C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F,232.3
